Scenario,Year,RegionNum,Geogr,SubDat,Fuel,Description,Unit,value
refnocpp,2047,16,serc reliability corporation / virginia-carolina,nitrogen oxide,coal,Coal for units characterized as IGCC w/Sequestration,million short tons,0
refnocpp,2047,16,serc reliability corporation / virginia-carolina,sulfur dioxide,coal,Coal for units characterized as IGCC w/Sequestration,million short tons,0
refnocpp,2048,16,serc reliability corporation / virginia-carolina,nitrogen oxide,coal,Coal for units characterized as IGCC w/Sequestration,million short tons,0
refnocpp,2048,16,serc reliability corporation / virginia-carolina,sulfur dioxide,coal,Coal for units characterized as IGCC w/Sequestration,million short tons,0
refnocpp,2049,16,serc reliability corporation / virginia-carolina,nitrogen oxide,coal,Coal for units characterized as IGCC w/Sequestration,million short tons,0
refnocpp,2049,16,serc reliability corporation / virginia-carolina,sulfur dioxide,coal,Coal for units characterized as IGCC w/Sequestration,million short tons,0
refnocpp,2050,16,serc reliability corporation / virginia-carolina,nitrogen oxide,coal,Coal for units characterized as IGCC w/Sequestration,million short tons,0
refnocpp,2050,16,serc reliability corporation / virginia-carolina,sulfur dioxide,coal,Coal for units characterized as IGCC w/Sequestration,million short tons,0
refnocpp,2009,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.001447027
refnocpp,2009,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2010,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.001133055
refnocpp,2010,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2011,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.001043153
refnocpp,2011,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2012,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.001211231
refnocpp,2012,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2013,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.00107589
refnocpp,2013,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2014,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000981228
refnocpp,2014,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2015,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.001178334
refnocpp,2015,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2016,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.00064687
refnocpp,2016,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2017,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000596494
refnocpp,2017,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2018,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000610314
refnocpp,2018,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2019,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000672569
refnocpp,2019,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2020,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000652105
refnocpp,2020,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2021,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000653411
refnocpp,2021,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2022,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.00065921
refnocpp,2022,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2023,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000661192
refnocpp,2023,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2024,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000665779
refnocpp,2024,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2025,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000678469
refnocpp,2025,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2026,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000598369
refnocpp,2026,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2027,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000474714
refnocpp,2027,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2028,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000420092
refnocpp,2028,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2029,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000401054
refnocpp,2029,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2030,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000370209
refnocpp,2030,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2031,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000366471
refnocpp,2031,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2032,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000363363
refnocpp,2032,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2033,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000271265
refnocpp,2033,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2034,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000272573
refnocpp,2034,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2035,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000270804
refnocpp,2035,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2036,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000269147
refnocpp,2036,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2037,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000276672
refnocpp,2037,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2038,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000141167
refnocpp,2038,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2039,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000137233
refnocpp,2039,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2040,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000138893
refnocpp,2040,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2041,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000139365
refnocpp,2041,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2042,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.00014045
refnocpp,2042,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2043,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.00014425
refnocpp,2043,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2044,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000145079
refnocpp,2044,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2045,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000146009
refnocpp,2045,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2046,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000145957
refnocpp,2046,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2047,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.00015492
refnocpp,2047,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2048,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000156248
refnocpp,2048,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2049,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000153006
refnocpp,2049,16,serc reliability corporation / virginia-carolina,sulfur dioxide,petroleum,Distillate Fuel Oil,million short tons,0
refnocpp,2050,16,serc reliability corporation / virginia-carolina,nitrogen oxide,petroleum,Distillate Fuel Oil,million short tons,0.000153756
